"","Sample","Date","Time.bottom","Depth","Latitude","Longitude","Site","Location","Status","Filename","Image row","Image col","Broad","Morphology","Type","FOV","CODE","Radius","pa"
"140",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",912,1168,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,42.2,1
"141",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",962,553,"Macroalgae","Erect Fine Branching","Red","Foliose",80300910,57.7,1
"142",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",92,1470,"Macroalgae","Filamentous / Filiform","Brown","",80300931,76.6,1
"143",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",662,1341,"Macroalgae","Erect Coarse Branching","Brown","Unknown",80300904,43,1
"144",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",949,919,"Unscorable","","","",1,38.9,1
"145",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",1035,1514,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,77.3,1
"146",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",113,383,"Unscorable","","","",1,77.8,1
"147",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",565,1546,"Macroalgae","Erect Coarse Branching","Brown","Unknown",80300904,64.1,1
"148",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",706,1422,"Macroalgae","Erect Coarse Branching","Brown","Unknown",80300904,52.4,1
"149",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",573,976,"Substrate","Consolidated (Hard)","Rock","",82001002,3.7,1
"150",6,20210304,1899-12-30 15:25:48,14.5,-33.5473,115.3856,NA,"Geographe",NA,"6.jpg",161,1615,"Substrate","Consolidated (Hard)","Rock","",82001002,84.3,1
"151",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",184,458,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,68,1
"152",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",825,1228,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,29.1,1
"153",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",28,1555,"Unscorable","","","",1,67.7,1
"154",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",689,1543,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,46,1
"155",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",915,820,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,41.1,1
"156",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",11,1110,"Unscorable","","","",1,51.8,1
"157",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",863,971,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,30.2,1
"158",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",669,1337,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,27,1
"159",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",162,568,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,60.6,1
"160",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",358,674,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,42.1,1
"161",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",713,1890,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,78.5,1
"162",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",1011,1852,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,85,1
"163",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",612,613,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,43.6,1
"164",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",938,711,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,49.4,1
"165",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",403,419,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,63.4,1
"166",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",105,1536,"Macroalgae","Drift Algae","","",80300000,61.3,1
"167",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",1048,132,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"168",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",754,1020,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,19,1
"169",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",266,1654,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,61.5,1
"170",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",341,1405,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,37.6,1
"171",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",1048,1768,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,80.2,1
"172",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",822,873,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,31.1,1
"173",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",284,1202,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,28.8,1
"174",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",146,1211,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,41.2,1
"175",7,20210304,1899-12-30 12:19:59,18.1,-33.5412,115.3651,NA,"Geographe",NA,"7.jpg",793,256,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,80.1,1
"176",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",256,773,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,30.5,1
"177",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",64,130,"Unscorable","","","",1,87.2,1
"178",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",15,1176,"Unscorable","","","",1,55.2,1
"179",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",847,281,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,66.8,1
"180",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",868,750,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,34.5,1
"181",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",880,1040,"Macroalgae","Drift Algae","","",80300000,33.5,1
"182",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",548,323,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,56.5,1
"183",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",249,1274,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,43.2,1
"184",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",592,455,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,44.3,1
"185",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",250,298,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,65,1
"186",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",711,1455,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,52.5,1
"187",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",669,842,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,14.1,1
"188",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",834,16,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,89.7,1
"189",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",233,1401,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,53.7,1
"190",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",331,784,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,23.9,1
"191",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",763,1473,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,55.8,1
"192",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",893,765,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,36.1,1
"193",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",643,197,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,68.9,1
"194",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",125,880,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,39.7,1
"195",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",95,1331,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,57.2,1
"196",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",682,1909,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,93.7,1
"197",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",981,817,"Macroalgae","Drift Algae","","",80300000,42.4,1
"198",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",721,1448,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,52.2,1
"199",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",963,1899,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,100,1
"200",8,20210304,1899-12-30 10:16:16,14.5,-33.5684,115.3783,NA,"Geographe",NA,"8.jpg",383,1352,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,43.2,1
"201",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",601,54,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,97.2,1
"202",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",74,160,"Unscorable","","","",1,96.7,1
"203",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",190,1276,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,42.8,1
"204",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",65,1237,"Unscorable","","","",1,51.1,1
"205",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",988,1692,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,85.4,1
"206",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",61,603,"Unscorable","","","",1,61.3,1
"207",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",263,1663,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,71.8,1
"208",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",1024,1052,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,52.6,1
"209",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",568,1334,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,34.2,1
"210",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",192,1228,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,39.7,1
"211",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",393,717,"Macroalgae","Drift Algae","","",80300000,31.5,1
"212",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",904,947,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,40.6,1
"213",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",321,1887,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,92.1,1
"214",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",935,1888,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,100,1
"215",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",412,1381,"Macroalgae","Drift Algae","","",80300000,39.8,1
"216",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",98,906,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,43.2,1
"217",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",838,844,"Substrate","Unconsolidated (Soft)","Sand / Mud (<2Mm)","Coarse Sand (With Shell Fragments)",82001014,37.2,1
"218",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",696,676,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,38.4,1
"219",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",460,258,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,76.2,1
"220",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",874,485,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,64.6,1
"221",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",51,767,"Unscorable","","","",1,52.6,1
"222",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",22,199,"Unscorable","","","",1,95.9,1
"223",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",1072,687,"Macroalgae","Drift Algae","","",80300000,65.8,1
"224",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",715,1793,"Macroalgae","Drift Algae","","",80300000,83.1,1
"225",9,20210304,1899-12-30 14:49:36,13.8,-33.5628,115.3888,NA,"Geographe",NA,"9.jpg",930,1358,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,56,1
"226",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",999,1345,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,60.9,1
"227",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",32,1438,"Unscorable","","","",1,75.4,1
"228",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",322,506,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,38.2,1
"229",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",958,1634,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,81.5,1
"230",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",253,1866,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,100,1
"231",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",585,875,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,4.2,1
"232",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",645,1759,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,85.6,1
"233",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",522,354,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,44,1
"234",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",211,1423,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,64.4,1
"235",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",645,266,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,52,1
"236",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",964,887,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,35.4,1
"237",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",618,1398,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,52.3,1
"238",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",753,682,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,20.7,1
"239",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",759,55,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,72.9,1
"240",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",925,188,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,66.7,1
"241",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",671,596,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,22.9,1
"242",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",330,355,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,49.3,1
"243",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",64,69,"Unscorable","","","",1,84.6,1
"244",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",789,223,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,58.8,1
"245",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",159,131,"Unscorable","","","",1,75,1
"246",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",595,431,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,36.6,1
"247",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",998,1640,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,83.7,1
"248",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",227,1734,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,89.3,1
"249",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",541,32,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,73.4,1
"250",10,20210304,1899-12-30 13:54:16,14.2,-33.5452,115.3754,NA,"Geographe",NA,"10.jpg",1019,844,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,40.1,1
"251",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",726,549,"Macroalgae","Filamentous / Filiform","Brown","",80300931,50.2,1
"252",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",354,1075,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,15.2,1
"253",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",557,210,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,77.8,1
"254",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",901,1414,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,60.1,1
"255",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",493,650,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,33.5,1
"256",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",521,408,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,57.8,1
"257",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",1068,369,"Macroalgae","Filamentous / Filiform","Brown","",80300931,85.2,1
"258",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",461,1122,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,13.7,1
"259",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",101,1693,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,80,1
"260",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",299,1450,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,49.6,1
"261",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",256,1192,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,30.2,1
"262",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",976,1838,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,98.6,1
"263",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",434,818,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,17.3,1
"264",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",180,28,"Unscorable","","","",1,100,1
"265",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",929,1414,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,62.2,1
"266",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",390,1621,"Seagrasses","Strap-Like Leaves","Posidonia sp.","Epiphytes algae",63600903,64.1,1
"267",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",504,748,"Macroalgae","Filamentous / Filiform","Brown","",80300931,23.8,1
"268",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",675,175,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,83.2,1
"269",11,20210304,1899-12-30 11:24:59,14.4,-33.5567,115.3683,NA,"Geographe",NA,"11.jpg",499,296,"Seagrasses","Strap-Like Leaves","Amphibolis sp.","Epiphytes algae",63600903,68.9,1
